Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
227,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
228,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
229,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
230,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
231,LIST,1,BARONA WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
232,LIST,1,WEST CAPITOL AV,1500,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
233,LIST,2,SUMMERFIELD PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
234,LIST,1,SUMMERFIELD PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
235,LIST,2,SUMMERFIELD PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
236,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
237,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
238,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
239,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
240,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
241,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
242,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
243,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
244,LIST,1,SOUTHPORT GATEWAY PARK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
245,LIST,1,WEST CAPITOL AV,900,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
246,LIST,4,ALABAMA AV,1605,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
247,LIST,3,ALABAMA AV,1701,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
248,LIST,3,ALABAMA AV,1701,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
249,LIST,1,ALABAMA AV,1739,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
250,PRAR,2,SOLANO ST,732,West Sacramento,Prunus armeniaca,APRICOT,BDS
